Id,Timestamp,Elaboration,Emotion,MeetingHours,Platform,PrivateElaboration,Reactions,Selection,SlackMessageId,SlackOrgId,SlackTeamId,SlackUserId
3adf21da211a413d8cc98a58d34650e0,1645823326.6762800000000000000,Excited for hiring planning etc. going forward. Lots of good open questions for me to ponder. Going to a murder mystery party tonight!,optimistic,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""},""U030JSMDTND"":{""S"":"":heart:""},""U02UB0BTJES"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ5L65QKZ&0,UQ5L65QKZ
76a867e582ba46588545d6c47651481f,1645830254.9711300000000000000000,,chipotle,null,slack,null,null,green,null,TQ3QD783A,UQ5L65QKZ&1,UQ6157D2S
59ff1808031d4f3f83a9e64e0ba38ab6,1645830254.9711300000000000000000,,chipotle,null,slack,null,null,green,null,TQ3QD783A,UQ5L65QKZ&0,UQ6157D2S
a8b190a359e643d9aaf08f12d624daf1,1645830254.9711300000000000000000,,chipotle,null,slack,null,null,green,null,TQ3QD783A,U02EZK58CMQ&0,UQ6157D2S
e85d55e812c14006b33da69c46fe8868,1645830254.9711300000000000000000,,chipotle,null,slack,null,null,green,null,TQ3QD783A,UQ3QMNZ4M&0,UQ6157D2S
9912182766fb47cca7f669f6b7846de6,1645830254.9711300000000000000000,,chipotle,null,slack,null,null,green,null,TQ3QD783A,UQ5L65QKZ&2,UQ6157D2S
c7580019f38c42859e87fec88917b108,1645830254.9711300000000000000000,,chipotle,null,slack,null,null,green,null,TQ3QD783A,UQ6157D2S&0,UQ6157D2S
8796e2cc733a4042aa5660060ac736c0,1646057314.0980800000000000000000,,energized,null,slack,null,"{""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ3QMNZ4M&0,U033XN5SL8J
b2d1ea8d2963422cab312c0b7dd53cf4,1646061970.1887700000000000000000,,content,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""},""U02UB0BTJES"":{""S"":"":heart:""},""U030JSMDTND"":{""S"":"":heart:""},""UQ5L65QKZ"":{""S"":"":heart:""},""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ3QMNZ4M&0,U02EZK58CMQ
78dbda7b0ea64c61944c965c356beaaa,1646061970.1887700000000000000000,,content,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""},""U02UB0BTJES"":{""S"":"":heart:""},""U030JSMDTND"":{""S"":"":heart:""},""UQ5L65QKZ"":{""S"":"":heart:""},""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,U02EZK58CMQ&0,U02EZK58CMQ
d58512b3c59842609251b09de3cbf89a,1646063062.3009600000000000000000,,punk_isn’t_dead,null,slack,null,null,green,null,TQ3QD783A,UQ5L65QKZ&0,UQ6157D2S
73844fd6192d4e9f807f2468f0b9ea0b,1646063062.3009600000000000000000,,punk_isn’t_dead,null,slack,null,null,green,null,TQ3QD783A,UQ6157D2S&0,UQ6157D2S
e07026ca9c474b43a4a3c0abb7b9d41f,1646063062.3009600000000000000000,,punk_isn’t_dead,null,slack,null,null,green,null,TQ3QD783A,UQ5L65QKZ&2,UQ6157D2S
6f4251a8bee64a0582a9bb826b25c146,1646063062.3009600000000000000000,,punk_isn’t_dead,null,slack,null,null,green,null,TQ3QD783A,U02EZK58CMQ&0,UQ6157D2S
b3ce40ded7b44f6eb6de4fb70a581b81,1646063062.3009600000000000000000,,punk_isn’t_dead,null,slack,null,null,green,null,TQ3QD783A,UQ5L65QKZ&1,UQ6157D2S
8de88ac879ae4e73a5d386e66d385ac9,1646063062.3009600000000000000000,,punk_isn’t_dead,null,slack,null,null,green,null,TQ3QD783A,UQ3QMNZ4M&0,UQ6157D2S
d4f4ef5b2c504399b583de2a8342a4f6,1646063866.618850000000000000000,,slightly_annoyed,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":cry:""},""U030JSMDTND"":{""S"":"":cry:""}}",green,null,TQ3QD783A,UQ6157D2S&0,UQ6157D2S
bafca8aa5bbf42a5803d53b84e12d02a,1646063866.618850000000000000000,,slightly_annoyed,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":cry:""},""U030JSMDTND"":{""S"":"":cry:""}}",green,null,TQ3QD783A,UQ5L65QKZ&2,UQ6157D2S
4aa47f88bcd44354873b69dea37af19a,1646063866.618850000000000000000,,slightly_annoyed,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":cry:""},""U030JSMDTND"":{""S"":"":cry:""}}",green,null,TQ3QD783A,UQ3QMNZ4M&0,UQ6157D2S
76bdd45c36bd48d08685fcdbeb370a3a,1646063866.618850000000000000000,,slightly_annoyed,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":cry:""},""U030JSMDTND"":{""S"":"":cry:""}}",green,null,TQ3QD783A,U02EZK58CMQ&0,UQ6157D2S
116a1846b37148c9814ef35079b91b3c,1646063866.618850000000000000000,,slightly_annoyed,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":cry:""},""U030JSMDTND"":{""S"":"":cry:""}}",green,null,TQ3QD783A,UQ5L65QKZ&1,UQ6157D2S
bbd69d4be65a4e179a66b40c969c22f0,1646063866.618850000000000000000,,slightly_annoyed,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":cry:""},""U030JSMDTND"":{""S"":"":cry:""}}",green,null,TQ3QD783A,UQ5L65QKZ&0,UQ6157D2S
4e8502b6a519468ca78702ff7ee0a61c,1646071213.07786000000000000000,"pretty relaxing weekend and got to dog sit yesterday - looking forward to a productive week! 
have lots of school stuff to catch up on too but it's all really interesting so i'm pumped",in_the_zone,null,slack,null,null,green,null,TQ3QD783A,U02UB0BTJES&0,U02UB0BTJES
3c96704abe7a4b4e968fc5a9da5e6772,1646071213.07786000000000000000,"pretty relaxing weekend and got to dog sit yesterday - looking forward to a productive week! 
have lots of school stuff to catch up on too but it's all really interesting so i'm pumped",in_the_zone,null,slack,null,null,green,null,TQ3QD783A,UQ3QMNZ4M&0,U02UB0BTJES
d87fe640100d4b2c9c1b2d0afd5cff5f,1646071237.1636700000000000000000,"Went skiing on Saturday and went to the driving range yesterday (I am still learning lol). I woke up in a good mood, so I am feeling very ready for the week :)",refreshed,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""},""U02UB0BTJES"":{""S"":"":heart:""},""U030JSMDTND"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ3QMNZ4M&0,U02SGN4NB9S
42759af8e6d34e298959693c848bdc4c,1646071237.1636700000000000000000,"Went skiing on Saturday and went to the driving range yesterday (I am still learning lol). I woke up in a good mood, so I am feeling very ready for the week :)",refreshed,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""},""U02UB0BTJES"":{""S"":"":heart:""},""U030JSMDTND"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ3QMNZ4M&1,U02SGN4NB9S
c240a4b25ac74db9b9ba5d0dd8378020,1646071237.1636700000000000000000,"Went skiing on Saturday and went to the driving range yesterday (I am still learning lol). I woke up in a good mood, so I am feeling very ready for the week :)",refreshed,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""},""U02UB0BTJES"":{""S"":"":heart:""},""U030JSMDTND"":{""S"":"":heart:""}}",green,null,TQ3QD783A,U02SGN4NB9S&0,U02SGN4NB9S
f1ebc4de41e84602b7a43ea3b069b8c3,1646072352.998100000000000000000,,the_usual,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""},""U02UB0BTJES"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ3QMNZ4M&0,U030JSMDTND
f0dc47eb52e445a09826bc73b41dd655,1646076527.0573900000000000000000,,grateful,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ5L65QKZ&2,UQ6157D2S
9c3e63a24f524938a23da2c24e6ef6c1,1646076527.0573900000000000000000,,grateful,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ6157D2S&0,UQ6157D2S
849d7a416ea04833ad020dfe736c769e,1646076527.0573900000000000000000,,grateful,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ5L65QKZ&0,UQ6157D2S
36e38b95bb7c41948ba2f35c45ad16e1,1646076527.0573900000000000000000,,grateful,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ3QMNZ4M&0,UQ6157D2S
1d34de97bb3e4033b3293b895b47b36b,1646076527.0573900000000000000000,,grateful,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ5L65QKZ&1,UQ6157D2S
1a4fda3a0929468e8070356baa4917c7,1646076527.0573900000000000000000,,grateful,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""}}",green,null,TQ3QD783A,U02EZK58CMQ&0,UQ6157D2S
37272923db7b4fb788ad4074c2f12467,1646082036.650260000000000000,,content,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""},""U030JSMDTND"":{""S"":"":heart:""},""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ3QMNZ4M&0,U01URC62FJL
b3bb59925cd44d01bda4909b0f39a7e8,1646082036.650260000000000000,,content,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""},""U030JSMDTND"":{""S"":"":heart:""},""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ3QMNZ4M&1,U01URC62FJL
0a4b63c7c251400d87aa515355f154a8,1646082036.650260000000000000,,content,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""},""U030JSMDTND"":{""S"":"":heart:""},""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,U01URC62FJL&0,U01URC62FJL
e3fe7411420349a482239da1c7341f79,1646085426.6472100000000000000000,,,null,slack,null,null,green,null,TQ3QD783A,UQ3QMNZ4M&1,U022ZAGPHU1
bb642b39225641daa74291349a93f2ad,1646085426.6472100000000000000000,,,null,slack,null,null,green,null,TQ3QD783A,UQ3QMNZ4M&0,U022ZAGPHU1
b0b6afdfea3744a7b60923ba6cc7f0fb,1646088384.8681200000000000000000,,nervous,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ3QMNZ4M&0,U030JSMDTND
bdc34f40a58c4d9ab8b5bb5ce0746703,1646095642.2035600000000000000,lots of good engineering discussions today - want to get the staging api ready for long term testing by eod and all going well get started on prod environment.,the_usual,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ3QMNZ4M&0,U02UB0BTJES
cf57b49890ed416786396ae84221482e,1646095642.2035600000000000000,lots of good engineering discussions today - want to get the staging api ready for long term testing by eod and all going well get started on prod environment.,the_usual,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""}}",green,null,TQ3QD783A,U02UB0BTJES&0,U02UB0BTJES
0e5b55fc2b6d4ad8a82da0caff61580b,1646142268.8832000000000000000000,,the_usual,null,slack,null,null,green,null,TQ3QD783A,U02EZK58CMQ&0,U02EZK58CMQ
b7e10f924b0040ff91cad41c65867dc4,1646142268.8832000000000000000000,,the_usual,null,slack,null,null,green,null,TQ3QD783A,UQ3QMNZ4M&0,U02EZK58CMQ
2f75d57a6d1f4d4e9b8a9445f03fcbe4,1646155745.4002600000000000000000,,,null,slack,null,null,green,null,TQ3QD783A,UQ3QMNZ4M&0,U030JSMDTND
4fc609a3d7ce4f03b80d4911aecbbe10,1646155757.389440000000000000000,,energized,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":joy:""},""U033XN5SL8J"":{""S"":"":joy:""}}",green,null,TQ3QD783A,UQ6157D2S&0,UQ6157D2S
2f0859c9eb814d37a889db10d5e4809f,1646155757.389440000000000000000,,energized,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":joy:""},""U033XN5SL8J"":{""S"":"":joy:""}}",green,null,TQ3QD783A,U02EZK58CMQ&0,UQ6157D2S
19360fb74b904ef0acd3852986a99b67,1646155757.389440000000000000000,,energized,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":joy:""},""U033XN5SL8J"":{""S"":"":joy:""}}",green,null,TQ3QD783A,UQ5L65QKZ&2,UQ6157D2S
3291758afacc42b99ff07a721e4185f8,1646155757.389440000000000000000,,energized,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":joy:""},""U033XN5SL8J"":{""S"":"":joy:""}}",green,null,TQ3QD783A,UQ5L65QKZ&0,UQ6157D2S
74f730615c7c42e6a31e67e8f683c946,1646155757.389440000000000000000,,energized,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":joy:""},""U033XN5SL8J"":{""S"":"":joy:""}}",green,null,TQ3QD783A,UQ5L65QKZ&1,UQ6157D2S
fc5a8ae7becb44daaef26ca4d1f8a2ea,1646155757.389440000000000000000,,energized,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":joy:""},""U033XN5SL8J"":{""S"":"":joy:""}}",green,null,TQ3QD783A,UQ3QMNZ4M&0,UQ6157D2S
b19a7cf1ada140ce8f4090add4366f40,1646156293.7643900000000000000,"working from msft today and getting free food bc they are incentivizing people to return to the office with it! 
looking forward to having dinner with my cousins tonight too.",yeehaw,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":joy:""},""U030JSMDTND"":{""S"":"":joy:""},""UQ5L65QKZ"":{""S"":"":joy:""},""U01URC62FJL"":{""S"":"":joy:""},""U033XN5SL8J"":{""S"":"":heart:""},""UQ6157D2S"":{""S"":"":joy:""}}",green,null,TQ3QD783A,UQ3QMNZ4M&0,U02UB0BTJES
d03c744e5b7a4272a1b6e9478e47062e,1646156293.7643900000000000000,"working from msft today and getting free food bc they are incentivizing people to return to the office with it! 
looking forward to having dinner with my cousins tonight too.",yeehaw,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":joy:""},""U030JSMDTND"":{""S"":"":joy:""},""UQ5L65QKZ"":{""S"":"":joy:""},""U01URC62FJL"":{""S"":"":joy:""},""U033XN5SL8J"":{""S"":"":heart:""},""UQ6157D2S"":{""S"":"":joy:""}}",green,null,TQ3QD783A,U02UB0BTJES&0,U02UB0BTJES
070cc5bab5d34c7c87e0fb3ec4767dda,1646157988.1841800000000000000000,"I was tired so I slept in - feeling good about the stuff I'm working on right now (mainly the last bit of the fundraise + hiring plan).

9 more days till I leave for NY!!! So excited to be back there",energized,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""},""U030JSMDTND"":{""S"":"":heart:""},""U033XN5SL8J"":{""S"":"":heart:""},""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,U02SGN4NB9S&0,UQ5L65QKZ
c7a51bca03cd41818213875566501f66,1646157988.1841800000000000000000,"I was tired so I slept in - feeling good about the stuff I'm working on right now (mainly the last bit of the fundraise + hiring plan).

9 more days till I leave for NY!!! So excited to be back there",energized,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""},""U030JSMDTND"":{""S"":"":heart:""},""U033XN5SL8J"":{""S"":"":heart:""},""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ6157D2S&0,UQ5L65QKZ
723a48578a1241efbf15958906e3653c,1646157988.1841800000000000000000,"I was tired so I slept in - feeling good about the stuff I'm working on right now (mainly the last bit of the fundraise + hiring plan).

9 more days till I leave for NY!!! So excited to be back there",energized,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""},""U030JSMDTND"":{""S"":"":heart:""},""U033XN5SL8J"":{""S"":"":heart:""},""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ5L65QKZ&2,UQ5L65QKZ
6249c38f606b4c8c89b9442bc06c4d06,1646157988.1841800000000000000000,"I was tired so I slept in - feeling good about the stuff I'm working on right now (mainly the last bit of the fundraise + hiring plan).

9 more days till I leave for NY!!! So excited to be back there",energized,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""},""U030JSMDTND"":{""S"":"":heart:""},""U033XN5SL8J"":{""S"":"":heart:""},""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ5L65QKZ&0,UQ5L65QKZ
23164ee076a04a60874749725ecece95,1646157988.1841800000000000000000,"I was tired so I slept in - feeling good about the stuff I'm working on right now (mainly the last bit of the fundraise + hiring plan).

9 more days till I leave for NY!!! So excited to be back there",energized,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""},""U030JSMDTND"":{""S"":"":heart:""},""U033XN5SL8J"":{""S"":"":heart:""},""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ3QMNZ4M&1,UQ5L65QKZ
43affb5649c04a63b7bfe63bcd27608d,1646157988.1841800000000000000000,"I was tired so I slept in - feeling good about the stuff I'm working on right now (mainly the last bit of the fundraise + hiring plan).

9 more days till I leave for NY!!! So excited to be back there",energized,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""},""U030JSMDTND"":{""S"":"":heart:""},""U033XN5SL8J"":{""S"":"":heart:""},""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ3QMNZ4M&0,UQ5L65QKZ
c67aacf0e0f546b9919a1be2e7e87a19,1646157988.1841800000000000000000,"I was tired so I slept in - feeling good about the stuff I'm working on right now (mainly the last bit of the fundraise + hiring plan).

9 more days till I leave for NY!!! So excited to be back there",energized,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""},""U030JSMDTND"":{""S"":"":heart:""},""U033XN5SL8J"":{""S"":"":heart:""},""UQ6157D2S"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ5L65QKZ&1,UQ5L65QKZ
bde058b9f4d6438289599c652771d602,1646166022.4003200000000000000000,null,the_usual,null,slack,null,null,green,null,TQ3QD783A,UQ3QMNZ4M&0,U02SGN4NB9S
00bd984a25bd4e00ab59182b3a8e8f1b,1646166022.4003200000000000000000,null,the_usual,null,slack,null,null,green,null,TQ3QD783A,UQ3QMNZ4M&1,U02SGN4NB9S
c5030c61ffc944408f0fdab85e6da803,1646166022.4003200000000000000000,null,the_usual,null,slack,null,null,green,null,TQ3QD783A,U02SGN4NB9S&0,U02SGN4NB9S
a627fba027c9424fabbc68814e2874f8,1646179693.27732000000000000000,,the_usual,null,slack,null,null,green,null,TQ3QD783A,UQ3QMNZ4M&0,U030JSMDTND
b4fb20c76055407cb01b7d9b4fc4031e,1646182261.05700000000000000000,,celebratory,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""},""U02UB0BTJES"":{""S"":"":heart:""},""U030JSMDTND"":{""S"":"":heart:""},""UQ5L65QKZ"":{""S"":"":heart:""},""U033XN5SL8J"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ5L65QKZ&2,UQ6157D2S
0f851598599140c0a7fc0d05dc1f9b8e,1646182261.05700000000000000000,,celebratory,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""},""U02UB0BTJES"":{""S"":"":heart:""},""U030JSMDTND"":{""S"":"":heart:""},""UQ5L65QKZ"":{""S"":"":heart:""},""U033XN5SL8J"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ6157D2S&0,UQ6157D2S
c9a07a32d43448a1b6acccc39e956a32,1646182261.05700000000000000000,,celebratory,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""},""U02UB0BTJES"":{""S"":"":heart:""},""U030JSMDTND"":{""S"":"":heart:""},""UQ5L65QKZ"":{""S"":"":heart:""},""U033XN5SL8J"":{""S"":"":heart:""}}",green,null,TQ3QD783A,U02EZK58CMQ&0,UQ6157D2S
833ea78055924b78ad6b8eeeec674fba,1646182261.05700000000000000000,,celebratory,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""},""U02UB0BTJES"":{""S"":"":heart:""},""U030JSMDTND"":{""S"":"":heart:""},""UQ5L65QKZ"":{""S"":"":heart:""},""U033XN5SL8J"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ5L65QKZ&0,UQ6157D2S
883a1f1d8ea84558802475403c5bb5d9,1646182261.05700000000000000000,,celebratory,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""},""U02UB0BTJES"":{""S"":"":heart:""},""U030JSMDTND"":{""S"":"":heart:""},""UQ5L65QKZ"":{""S"":"":heart:""},""U033XN5SL8J"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ5L65QKZ&1,UQ6157D2S
5d28c7add08d4631a8a473bf89c79836,1646182261.05700000000000000000,,celebratory,null,slack,null,"{""UQ3QMNZ4M"":{""S"":"":heart:""},""U02UB0BTJES"":{""S"":"":heart:""},""U030JSMDTND"":{""S"":"":heart:""},""UQ5L65QKZ"":{""S"":"":heart:""},""U033XN5SL8J"":{""S"":"":heart:""}}",green,null,TQ3QD783A,UQ3QMNZ4M&0,UQ6157D2S
29b37973103f4046a87e60fc48b49574,1646192273.31960000000000000000,test,content,null,slack,null,null,green,null,TQ3QD783A,UQ5L65QKZ&2,UQ3QMNZ4M
3f3892cc8096495fb1ea384b8cc374de,1646192273.31960000000000000000,test,content,null,slack,null,null,green,null,TQ3QD783A,UQ3QMNZ4M&0,UQ3QMNZ4M
9b433fa97ac0464c8c439c304078c89e,1646192273.31960000000000000000,test,content,null,slack,null,null,green,null,TQ3QD783A,UQ3QMNZ4M&1,UQ3QMNZ4M
930579735e2240eda6aec6ffb1c5a474,1646192273.31960000000000000000,test,content,null,slack,null,null,green,null,TQ3QD783A,UQ5L65QKZ&1,UQ3QMNZ4M
7fd8d69ee363499197a38f8a5f51a16d,1646192273.31960000000000000000,test,content,null,slack,null,null,green,null,TQ3QD783A,U01URC62FJL&0,UQ3QMNZ4M
ba867763bcf14e0d893a1caf594ada05,1646192273.31960000000000000000,test,content,null,slack,null,null,green,null,TQ3QD783A,U02SGN4NB9S&0,UQ3QMNZ4M
26dfcf89d0474d40a4ee6a97ea94b3e2,1646192273.31960000000000000000,test,content,null,slack,null,null,green,null,TQ3QD783A,UQ5L65QKZ&0,UQ3QMNZ4M
ece3b03e1a9c478c8791d5cd67125421,1646235808.6437600000000000000000,Really happy with how product & engineering is going! Feeling like so much forward progress is being made. :),optimistic,null,slack,null,null,green,null,TQ3QD783A,U01URC62FJL&0,UQ3QMNZ4M
fc5dc68207074e93b3060699f06accaf,1646235808.6437600000000000000000,Really happy with how product & engineering is going! Feeling like so much forward progress is being made. :),optimistic,null,slack,null,null,green,null,TQ3QD783A,U02SGN4NB9S&0,UQ3QMNZ4M
a683ccbf03144408b0e82a1a869a22a7,1646235808.6437600000000000000000,Really happy with how product & engineering is going! Feeling like so much forward progress is being made. :),optimistic,null,slack,null,null,green,null,TQ3QD783A,UQ5L65QKZ&2,UQ3QMNZ4M
5ddba3c75b8e40b682c5e32164a9a392,1646235808.6437600000000000000000,Really happy with how product & engineering is going! Feeling like so much forward progress is being made. :),optimistic,null,slack,null,null,green,null,TQ3QD783A,UQ5L65QKZ&1,UQ3QMNZ4M
673b41881aac428987a7b80467c6d03a,1646235808.6437600000000000000000,Really happy with how product & engineering is going! Feeling like so much forward progress is being made. :),optimistic,null,slack,null,null,green,null,TQ3QD783A,UQ3QMNZ4M&0,UQ3QMNZ4M
5953992512b94c56b854142ee8125d8b,1646235808.6437600000000000000000,Really happy with how product & engineering is going! Feeling like so much forward progress is being made. :),optimistic,null,slack,null,null,green,null,TQ3QD783A,UQ5L65QKZ&0,UQ3QMNZ4M
0220f25c57d1460282ff8d5dcdb8d512,1646235808.6437600000000000000000,Really happy with how product & engineering is going! Feeling like so much forward progress is being made. :),optimistic,null,slack,null,null,green,null,TQ3QD783A,UQ3QMNZ4M&1,UQ3QMNZ4M
5fefc7f891e244609b85e6baa3916fd9,1646237043.3949800000000000000000,Really happy with how product & engineering is going! Feeling like so much forward progress is being made. :),optimistic,null,slack,null,null,green,null,TQ3QD783A,UQ3QMNZ4M&1,UQ3QMNZ4M
e697dcbea7bb4946b493f4e5d49560a1,1646237043.3949800000000000000000,Really happy with how product & engineering is going! Feeling like so much forward progress is being made. :),optimistic,null,slack,null,null,green,null,TQ3QD783A,UQ5L65QKZ&0,UQ3QMNZ4M
e837a65f8eb541deae070ed81b1a0638,1646237043.3949800000000000000000,Really happy with how product & engineering is going! Feeling like so much forward progress is being made. :),optimistic,null,slack,null,null,green,null,TQ3QD783A,UQ5L65QKZ&1,UQ3QMNZ4M
8a54898b3a2b478ebd4a99727da84dda,1646237043.3949800000000000000000,Really happy with how product & engineering is going! Feeling like so much forward progress is being made. :),optimistic,null,slack,null,null,green,null,TQ3QD783A,UQ3QMNZ4M&0,UQ3QMNZ4M
9c73b391720946f1a330e5b80feb6b5d,1646237043.3949800000000000000000,Really happy with how product & engineering is going! Feeling like so much forward progress is being made. :),optimistic,null,slack,null,null,green,null,TQ3QD783A,U01URC62FJL&0,UQ3QMNZ4M
7215cb2ce61d48eb8492bc191d1561f6,1646237043.3949800000000000000000,Really happy with how product & engineering is going! Feeling like so much forward progress is being made. :),optimistic,null,slack,null,null,green,null,TQ3QD783A,U02SGN4NB9S&0,UQ3QMNZ4M
5959f7cab1cd456ab0e9b90405432c90,1646237043.3949800000000000000000,Really happy with how product & engineering is going! Feeling like so much forward progress is being made. :),optimistic,null,slack,null,null,green,null,TQ3QD783A,UQ5L65QKZ&2,UQ3QMNZ4M
b6946aaad2ef46929a92cb913eee08b9,1646239925.7023300000000000000000,,,null,slack,null,null,green,null,TQ3QD783A,UQ5L65QKZ&1,UQ6157D2S
692c32af933a437dac15717bc73775cc,1646239925.7023300000000000000000,,,null,slack,null,null,green,null,TQ3QD783A,UQ6157D2S&0,UQ6157D2S
3944fc2acced4592b34ccc0f41f7455d,1646239925.7023300000000000000000,,,null,slack,null,null,green,null,TQ3QD783A,UQ5L65QKZ&0,UQ6157D2S
2d36dd275fda463bba23eed353bbfd31,1646239925.7023300000000000000000,,,null,slack,null,null,green,null,TQ3QD783A,UQ3QMNZ4M&0,UQ6157D2S
ec5ec6a6433b45119ebb73b39185229f,1646239925.7023300000000000000000,,,null,slack,null,null,green,null,TQ3QD783A,UQ5L65QKZ&2,UQ6157D2S
6b6020d3d6d7437b8f49ce25e9aa1a70,1646239925.7023300000000000000000,,,null,slack,null,null,green,null,TQ3QD783A,U02EZK58CMQ&0,UQ6157D2S
845e725061bf4d6383e6232554da2018,1646242299.385650000000000000000,,content,null,slack,null,null,green,null,TQ3QD783A,UQ3QMNZ4M&0,UQ6157D2S
77f3d16634814c0aa2045ca56f2d1c02,1646242299.385650000000000000000,,content,null,slack,null,null,green,null,TQ3QD783A,UQ5L65QKZ&2,UQ6157D2S
c4522ad2de7c4ce091dd3a09f74513da,1646242299.385650000000000000000,,content,null,slack,null,null,green,null,TQ3QD783A,UQ5L65QKZ&0,UQ6157D2S
6e18c327895344e49f6fe01bfd75b3ec,1646242299.385650000000000000000,,content,null,slack,null,null,green,null,TQ3QD783A,U02EZK58CMQ&0,UQ6157D2S
c4042fc4887a4ea3b73713920ad677b9,1646242299.385650000000000000000,,content,null,slack,null,null,green,null,TQ3QD783A,UQ5L65QKZ&1,UQ6157D2S
e27880e122b743fca3638a211bbcd1e0,1646242299.385650000000000000000,,content,null,slack,null,null,green,null,TQ3QD783A,UQ6157D2S&0,UQ6157D2S
065daa12dda143a2ae613f2193b4b581,1646242399.4687000000000000000000,,grateful,null,slack,null,null,green,null,TQ3QD783A,UQ3QMNZ4M&0,U022ZAGPHU1
